date,totalLiquidityUSD
2021-07-30 00:00:00,1791892507
2021-07-31 00:00:00,1824043910
2021-08-01 00:00:00,1820496609
2021-08-02 00:00:00,1792884160
2021-08-03 00:00:00,1919924961
2021-08-04 00:00:00,1880825268
2021-08-05 00:00:00,1975845979
2021-08-07 00:00:00,2092661478
2021-08-08 00:00:00,2178302091
2021-08-09 00:00:00,2155282597
2021-08-10 00:00:00,2095998503
2021-08-11 00:00:00,2112238877
2021-08-12 00:00:00,2141166856
2021-08-13 00:00:00,2113393889
2021-08-14 00:00:00,2225399582
2021-08-15 00:00:00,2341412357
2021-08-16 00:00:00,2366843132
2021-08-17 00:00:00,2308223136
2021-08-18 00:00:00,2255982765
2021-08-19 00:00:00,2286539156
2021-08-20 00:00:00,2378434289
2021-08-21 00:00:00,2446061765
2021-08-22 00:00:00,2477381548
2021-08-23 00:00:00,2531069597
2021-08-24 00:00:00,2605270051
2021-08-25 00:00:00,2541158928
2021-08-26 00:00:00,2583202178
2021-08-27 00:00:00,2544350366
2021-08-28 00:00:00,2621262209
2021-08-29 00:00:00,2622385291
2021-08-30 00:00:00,2651603002
2021-08-31 00:00:00,2635656012
2021-09-01 00:00:00,2713882472
2021-09-02 00:00:00,2652792633
2021-09-03 00:00:00,2616625823
2021-09-04 00:00:00,2629019669
2021-09-05 00:00:00,2646046429
2021-09-06 00:00:00,2673326254
2021-09-07 00:00:00,2632780301
2021-09-08 00:00:00,2226947300
2021-09-09 00:00:00,2246048095
2021-09-10 00:00:00,2247574635
2021-09-11 00:00:00,2137937645
2021-09-12 00:00:00,2179459580
2021-09-13 00:00:00,2308560872
2021-09-14 00:00:00,2252474271
2021-09-15 00:00:00,2344204875
2021-09-16 00:00:00,2431998411
2021-09-17 00:00:00,2440029855
2021-09-18 00:00:00,2445356814
2021-09-19 00:00:00,2460922296
2021-09-20 00:00:00,2454888286
2021-09-21 00:00:00,2251752420
2021-09-22 00:00:00,2166488958
2021-09-23 00:00:00,2347064111
2021-09-24 00:00:00,2411293245
2021-09-25 00:00:00,2332522117
2021-09-26 00:00:00,2347660611
2021-09-27 00:00:00,2404296524
2021-09-28 00:00:00,2404296524
2021-09-29 00:00:00,2316805580
2021-09-30 00:00:00,2354487301
2021-10-01 00:00:00,2430865513
2021-10-02 00:00:00,2572235832
2021-10-03 00:00:00,2613577734
2021-10-04 00:00:00,2611486703
2021-10-05 00:00:00,2586606866
2021-10-06 00:00:00,2635555497
2021-10-07 00:00:00,2657358621
2021-10-08 00:00:00,2682356045
2021-10-09 00:00:00,2718207813
2021-10-10 00:00:00,2706775550
2021-10-11 00:00:00,2657870852
2021-10-12 00:00:00,2679035199
2021-10-13 00:00:00,2662619890
2021-10-14 00:00:00,2725575023
2021-10-15 00:00:00,2776438680
2021-10-16 00:00:00,2863033742
2021-10-17 00:00:00,2860716997
2021-10-18 00:00:00,2922407368
2021-10-19 00:00:00,2898965538
2021-10-20 00:00:00,2964521809
2021-10-21 00:00:00,3099652952
2021-10-22 00:00:00,3091813771
2021-10-23 00:00:00,3029588994
2021-10-24 00:00:00,3103848922
2021-10-25 00:00:00,3090052539
2021-10-26 00:00:00,3170590019
2021-10-27 00:00:00,3100435004
2021-10-28 00:00:00,3083143461
2021-10-29 00:00:00,3212864535
2021-10-30 00:00:00,3345791354
2021-10-31 00:00:00,3333810536
2021-11-01 00:00:00,3361279786
2021-11-02 00:00:00,3385489160
2021-11-03 00:00:00,3454326680
2021-11-04 00:00:00,3502690488
2021-11-05 00:00:00,3413109845
2021-11-06 00:00:00,3428968331
2021-11-07 00:00:00,3494173660
2021-11-08 00:00:00,3685087056
2021-11-09 00:00:00,3832880866
2021-11-10 00:00:00,3822310284
2021-11-11 00:00:00,3775121744
2021-11-12 00:00:00,3837571491
2021-11-13 00:00:00,3908255996
2021-11-14 00:00:00,3904597559
2021-11-15 00:00:00,3922578668
2021-11-16 00:00:00,3872522366
2021-11-17 00:00:00,3706754118
2021-11-18 00:00:00,3804609599
2021-11-19 00:00:00,3622867407
2021-11-20 00:00:00,3874654438
2021-11-21 00:00:00,3982629515
2021-11-22 00:00:00,3920507642
2021-11-23 00:00:00,3821922010
2021-11-24 00:00:00,3930299022
2021-11-25 00:00:00,3915355781
2021-11-26 00:00:00,4047062382
2021-11-27 00:00:00,3669013538
2021-11-28 00:00:00,3778446998
2021-11-29 00:00:00,3805643445
2021-11-30 00:00:00,3959834183
2021-12-01 00:00:00,3947892988
2021-12-02 00:00:00,3964242892
2021-12-03 00:00:00,3973844554
2021-12-04 00:00:00,3907277391
2021-12-05 00:00:00,3841418681
2021-12-06 00:00:00,3838949217
2021-12-07 00:00:00,3995386294
2021-12-08 00:00:00,3997659196
2021-12-09 00:00:00,4088755555
2021-12-10 00:00:00,3951846349
2021-12-11 00:00:00,3883675918
2021-12-12 00:00:00,3985820580
2021-12-13 00:00:00,4058920845
2021-12-14 00:00:00,3833821407
2021-12-15 00:00:00,3760064485
2021-12-16 00:00:00,3878880151
2021-12-17 00:00:00,3831097334
2021-12-18 00:00:00,3794887054
2021-12-19 00:00:00,3882713814
2021-12-20 00:00:00,3899100008
2021-12-21 00:00:00,3917391422
2021-12-22 00:00:00,4011505385
2021-12-23 00:00:00,4021224381
2021-12-24 00:00:00,4057741918
2021-12-25 00:00:00,3996037032
2021-12-26 00:00:00,4042599504
2021-12-27 00:00:00,4059891374
2021-12-28 00:00:00,4036793227
2021-12-29 00:00:00,3875940434
2021-12-30 00:00:00,3796150174
2021-12-31 00:00:00,3788960493
2022-01-01 00:00:00,3750411514
2022-01-02 00:00:00,3842221656
2022-01-03 00:00:00,3959216645
2022-01-04 00:00:00,4276464587
2022-01-05 00:00:00,4046639082
2022-01-06 00:00:00,3837368276
2022-01-07 00:00:00,3794332004
2022-01-08 00:00:00,3545808783
2022-01-09 00:00:00,3521505116
2022-01-10 00:00:00,3829807728
2022-01-11 00:00:00,3546807035
2022-01-12 00:00:00,3687854789
2022-01-13 00:00:00,3666917074
2022-01-14 00:00:00,3552840451
2022-01-15 00:00:00,3647130930
2022-01-16 00:00:00,3675554959
2022-01-17 00:00:00,3751639076
2022-01-18 00:00:00,3665651313
2022-01-19 00:00:00,3816596530
2022-01-20 00:00:00,3777678876
2022-01-21 00:00:00,3719077696
2022-01-22 00:00:00,3221681925
2022-01-23 00:00:00,3079855413
2022-01-24 00:00:00,3191449043
2022-01-25 00:00:00,2953939171
2022-01-26 00:00:00,3099400199
2022-01-27 00:00:00,3056203831
2022-01-28 00:00:00,3047422102
2022-01-29 00:00:00,3292648188
2022-01-30 00:00:00,3385565956
2022-01-31 00:00:00,3363155338
2022-02-01 00:00:00,3437140324
2022-02-02 00:00:00,3551072750
2022-02-03 00:00:00,3514397499
2022-02-04 00:00:00,3550600182
2022-02-05 00:00:00,3711960658
2022-02-06 00:00:00,3901574689
2022-02-07 00:00:00,3973209727
2022-02-08 00:00:00,3977241756
2022-02-09 00:00:00,3973216562
2022-02-10 00:00:00,4058958743
2022-02-11 00:00:00,3970686141
2022-02-12 00:00:00,3853179400
2022-02-13 00:00:00,3873799290
2022-02-14 00:00:00,3938181762
2022-02-15 00:00:00,4006620771
2022-02-16 00:00:00,4218652807
2022-02-17 00:00:00,4296906251
2022-02-18 00:00:00,4181040395
2022-02-19 00:00:00,4101964111
2022-02-20 00:00:00,3971998495
2022-02-21 00:00:00,3876157522
2022-02-22 00:00:00,3795169739
2022-02-23 00:00:00,3844258588
2022-02-24 00:00:00,3820596117
2022-02-25 00:00:00,3791562661
2022-02-26 00:00:00,3944389321
2022-02-27 00:00:00,3953896123
2022-02-28 00:00:00,3880167515
2022-03-01 00:00:00,4123661196
2022-03-02 00:00:00,4293210117
2022-03-03 00:00:00,4303475936
2022-03-04 00:00:00,4232901330
2022-03-05 00:00:00,4041175240
2022-03-06 00:00:00,4111098003
2022-03-07 00:00:00,3997452029
2022-03-08 00:00:00,3947662243
2022-03-09 00:00:00,3977983206
2022-03-10 00:00:00,4089909661
2022-03-11 00:00:00,4031926060
2022-03-12 00:00:00,4010666889
2022-03-13 00:00:00,4031277194
2022-03-14 00:00:00,3961843122
2022-03-15 00:00:00,4013069691
2022-03-16 00:00:00,4026895152
2022-03-17 00:00:00,4703544490
2022-03-18 00:00:00,4173203838
2022-03-19 00:00:00,4280473237
2022-03-20 00:00:00,4331679438
2022-03-21 00:00:00,4258601217
2022-03-22 00:00:00,4267933065
2022-03-23 00:00:00,4392820530
2022-03-24 00:00:00,4339168121
2022-03-25 00:00:00,4238223384
2022-03-26 00:00:00,4215656443
2022-03-27 00:00:00,4245313679
2022-03-28 00:00:00,4353658010
2022-03-29 00:00:00,4339402247
2022-03-30 00:00:00,4411781538
2022-03-31 00:00:00,4470368953
2022-04-01 00:00:00,4391217448
2022-04-02 00:00:00,4497062557
2022-04-03 00:00:00,4492805909
2022-04-04 00:00:00,4549340262
2022-04-05 00:00:00,4559711026
2022-04-06 00:00:00,4537385655
2022-04-07 00:00:00,4432527772
2022-04-08 00:00:00,4507493099
2022-04-09 00:00:00,4400570571
2022-04-10 00:00:00,4497570106
2022-04-11 00:00:00,4451101438
2022-04-12 00:00:00,4189676618
2022-04-13 00:00:00,4260767211
2022-04-14 00:00:00,4324467411
2022-04-15 00:00:00,4276899540
2022-04-16 00:00:00,4243385196
2022-04-17 00:00:00,4260686434
2022-04-18 00:00:00,4200405697
2022-04-19 00:00:00,4258204718
2022-04-20 00:00:00,4304021067
2022-04-21 00:00:00,4299193244
2022-04-22 00:00:00,4216466389
2022-04-23 00:00:00,4215102154
2022-04-24 00:00:00,4196619684
2022-04-25 00:00:00,4187197445
2022-04-26 00:00:00,4289237261
2022-04-27 00:00:00,4134252151
2022-04-28 00:00:00,4214621929
2022-04-29 00:00:00,4235664075
2022-04-30 00:00:00,4128351127
2022-05-01 00:00:00,4040516783
2022-05-02 00:00:00,4122864780
2022-05-03 00:00:00,4153194206
2022-05-04 00:00:00,4108909932
2022-05-05 00:00:00,4268844600
2022-05-06 00:00:00,4138438892
2022-05-07 00:00:00,4145005213
2022-05-08 00:00:00,4137145454
2022-05-09 00:00:00,4026448463
2022-05-10 00:00:00,3615253487
2022-05-11 00:00:00,3671915112
2022-05-12 00:00:00,3289260903
2022-05-13 00:00:00,3494954181
2022-05-14 00:00:00,3657429510
2022-05-15 00:00:00,3738041559
2022-05-16 00:00:00,3783941706
2022-05-17 00:00:00,3721528285
2022-05-18 00:00:00,3819881178
2022-05-19 00:00:00,3657134958
2022-05-20 00:00:00,3854560321
2022-05-21 00:00:00,3971835246
2022-05-22 00:00:00,3994818876
2022-05-23 00:00:00,4069907952
2022-05-24 00:00:00,4001576076
2022-05-25 00:00:00,4023412418
2022-05-26 00:00:00,3993612208
2022-05-27 00:00:00,3881225222
2022-05-28 00:00:00,3796908507
2022-05-29 00:00:00,3902045765
2022-05-30 00:00:00,3913899220
2022-05-31 00:00:00,4061027301
2022-06-01 00:00:00,4069702933
2022-06-02 00:00:00,3950142913
2022-06-03 00:00:00,4020844635
2022-06-04 00:00:00,3982698298
2022-06-05 00:00:00,3562047948
2022-06-06 00:00:00,3583309765
2022-06-07 00:00:00,3692837794
2022-06-08 00:00:00,3718156041
2022-06-09 00:00:00,3775155558
2022-06-10 00:00:00,3794817143
2022-06-11 00:00:00,3693864354
2022-06-12 00:00:00,3471926667
2022-06-13 00:00:00,3326902376
2022-06-14 00:00:00,3017849793
2022-06-15 00:00:00,2986534739
2022-06-16 00:00:00,3027772697
2022-06-17 00:00:00,3013497180
2022-06-18 00:00:00,3089646251
2022-06-19 00:00:00,2916223944
2022-06-20 00:00:00,2986017757
2022-06-21 00:00:00,3036748766
2022-06-22 00:00:00,3063625573
2022-06-23 00:00:00,3007216177
2022-06-24 00:00:00,3151094151
2022-06-25 00:00:00,3251721366
2022-06-26 00:00:00,3273651285
2022-06-27 00:00:00,3242844235
2022-06-28 00:00:00,3221655485
2022-06-29 00:00:00,3186741840
2022-06-30 00:00:00,3110558054
2022-07-01 00:00:00,3057892019
2022-07-02 00:00:00,3159685048
2022-07-03 00:00:00,3201842368
2022-07-04 00:00:00,3244474772
2022-07-05 00:00:00,3276761776
2022-07-06 00:00:00,3260726889
2022-07-07 00:00:00,3304571423
2022-07-08 00:00:00,3327902423
2022-07-09 00:00:00,3307115609
2022-07-10 00:00:00,3367692944
2022-07-11 00:00:00,3195766344
2022-07-12 00:00:00,3092786177
2022-07-13 00:00:00,3056656575
2022-07-14 00:00:00,3056656575
2022-07-15 00:00:00,3151794419
2022-07-16 00:00:00,3193594038
2022-07-17 00:00:00,3300627100
2022-07-18 00:00:00,3438688948
2022-07-19 00:00:00,3727350166
2022-07-20 00:00:00,3685931523
2022-07-21 00:00:00,3617504216
2022-07-22 00:00:00,3615727554
2022-07-23 00:00:00,3771313201
2022-07-24 00:00:00,3850361747
2022-07-25 00:00:00,4506178744
2022-07-26 00:00:00,3806631022
2022-07-27 00:00:00,3919218648
2022-07-28 00:00:00,4055735168
2022-07-29 00:00:00,4127183340
2022-07-30 00:00:00,4160136405
2022-07-31 00:00:00,4162260645
2022-08-01 00:00:00,4134000278
2022-08-02 00:00:00,4117369376
2022-08-03 00:00:00,3987290488
2022-08-04 00:00:00,4007523879
2022-08-05 00:00:00,4682150805
2022-08-06 00:00:00,4182827090
2022-08-07 00:00:00,4169817268
2022-08-08 00:00:00,4823858299
2022-08-09 00:00:00,4102883141
2022-08-10 00:00:00,4044901973
2022-08-11 00:00:00,4199464036
2022-08-12 00:00:00,4226174464
2022-08-13 00:00:00,4035499048
2022-08-14 00:00:00,3966211130
2022-08-15 00:00:00,3927080293
2022-08-16 00:00:00,3937443450
2022-08-17 00:00:00,3918190684
2022-08-18 00:00:00,3881560910
2022-08-19 00:00:00,3862884079
2022-08-20 00:00:00,3686348993
2022-08-21 00:00:00,3581705977
2022-08-22 00:00:00,3649395397
2022-08-23 00:00:00,3576171140
2022-08-24 00:00:00,3583084778
2022-08-25 00:00:00,3638353180
2022-08-26 00:00:00,3696260355
2022-08-27 00:00:00,3574920699
2022-08-28 00:00:00,3519471175
2022-08-29 00:00:00,3459764067
2022-08-30 00:00:00,3654760670
2022-08-31 00:00:00,3638446960
2022-09-01 00:00:00,3518009023
2022-09-02 00:00:00,3666969504
2022-09-03 00:00:00,3666196477
2022-09-04 00:00:00,3667937499
2022-09-05 00:00:00,3587192272
2022-09-06 00:00:00,3539372304
2022-09-07 00:00:00,3437550846
2022-09-08 00:00:00,3432171258
2022-09-09 00:00:00,3451042899
2022-09-10 00:00:00,3510329629
2022-09-11 00:00:00,3568862183
2022-09-12 00:00:00,3474072972
2022-09-13 00:00:00,3405680816
2022-09-14 00:00:00,3322135456
2022-09-15 00:00:00,3176303700
2022-09-16 00:00:00,3159800869
2022-09-17 00:00:00,3186644758
2022-09-18 00:00:00,3276733399
2022-09-19 00:00:00,3191530198
2022-09-20 00:00:00,3258508291
2022-09-21 00:00:00,3194035907
2022-09-22 00:00:00,3112171362
2022-09-23 00:00:00,3304761102
2022-09-24 00:00:00,3303731711
2022-09-25 00:00:00,3305323614
2022-09-26 00:00:00,3281664532
2022-09-27 00:00:00,3366265557
2022-09-28 00:00:00,3353043972
2022-09-29 00:00:00,3368279020
2022-09-30 00:00:00,3380098543
2022-10-01 00:00:00,3386676896
2022-10-02 00:00:00,3365511625
2022-10-03 00:00:00,3306426067
2022-10-04 00:00:00,3330623655
2022-10-05 00:00:00,3373174947
2022-10-06 00:00:00,3364661837
2022-10-07 00:00:00,3329515062
2022-10-08 00:00:00,3327940829
2022-10-09 00:00:00,3313571027
2022-10-10 00:00:00,3347906956
2022-10-11 00:00:00,3289100934
2022-10-12 00:00:00,3311430461
2022-10-13 00:00:00,3284537230
2022-10-14 00:00:00,2907112190
2022-10-15 00:00:00,2917533126
2022-10-16 00:00:00,2933314676
2022-10-17 00:00:00,2973175723
2022-10-18 00:00:00,2990562207
2022-10-19 00:00:00,3041221072
2022-10-20 00:00:00,2860684734
2022-10-21 00:00:00,2855580325
2022-10-22 00:00:00,2941557286
2022-10-23 00:00:00,2952914534
2022-10-24 00:00:00,2987550716
2022-10-25 00:00:00,2978494757
2022-10-26 00:00:00,3034415398
2022-10-27 00:00:00,3128858005
2022-10-28 00:00:00,3080949916
2022-10-29 00:00:00,3037345168
2022-10-30 00:00:00,3043455769
2022-10-31 00:00:00,3096390138
2022-11-01 00:00:00,3062087658
2022-11-02 00:00:00,3083975359
2022-11-03 00:00:00,3004186127
2022-11-04 00:00:00,3029650663
2022-11-05 00:00:00,3164799608
2022-11-06 00:00:00,3187729869
2022-11-07 00:00:00,3245368744
2022-11-08 00:00:00,3299832496
2022-11-09 00:00:00,3024713084
2022-11-10 00:00:00,2769983151
2022-11-11 00:00:00,2918999651
2022-11-12 00:00:00,2878909941
2022-11-13 00:00:00,2838004865
2022-11-14 00:00:00,2802603214
2022-11-15 00:00:00,2843682523
2022-11-16 00:00:00,2865565567
2022-11-17 00:00:00,2854705640
2022-11-18 00:00:00,2831654586
2022-11-19 00:00:00,2838322778
2022-11-20 00:00:00,2844439122
2022-11-21 00:00:00,2799727937
2022-11-22 00:00:00,2773887608
2022-11-23 00:00:00,2837912464
2022-11-24 00:00:00,2604158152
2022-11-25 00:00:00,2617271892
2022-11-26 00:00:00,2613257153
2022-11-27 00:00:00,2606155265
2022-11-28 00:00:00,2514148801
2022-11-29 00:00:00,2513692679
2022-11-30 00:00:00,2594133036
2022-12-01 00:00:00,2524754660
2022-12-02 00:00:00,2540741773
2022-12-03 00:00:00,2537862525
2022-12-04 00:00:00,2517968053
2022-12-05 00:00:00,2550297647
2022-12-06 00:00:00,2546034641
2022-12-07 00:00:00,2564024885
2022-12-08 00:00:00,2541665750
2022-12-09 00:00:00,2598069028
2022-12-10 00:00:00,2597139032
2022-12-11 00:00:00,2587542424
2022-12-12 00:00:00,2574694758
2022-12-13 00:00:00,2588074814
2022-12-14 00:00:00,2629521681
2022-12-15 00:00:00,2621132961
2022-12-16 00:00:00,2570373278
2022-12-17 00:00:00,2470072466
2022-12-18 00:00:00,2451215815
2022-12-19 00:00:00,2462706049
2022-12-20 00:00:00,2431515101
2022-12-21 00:00:00,2468642813
2022-12-22 00:00:00,2517244638
2022-12-23 00:00:00,2491234590
2022-12-24 00:00:00,2501292399
2022-12-25 00:00:00,2496396636
2022-12-26 00:00:00,2489587697
2022-12-27 00:00:00,2492320286
2022-12-28 00:00:00,2473450186
2022-12-29 00:00:00,2454778094
2022-12-30 00:00:00,2457866198
2022-12-31 00:00:00,2454241750
2023-01-01 00:00:00,2414277106
2023-01-02 00:00:00,2428565358
2023-01-03 00:00:00,2438862309
2023-01-04 00:00:00,2458835047
2023-01-05 00:00:00,2473215805
2023-01-06 00:00:00,2484438263
2023-01-07 00:00:00,2494419873
2023-01-08 00:00:00,2491246994
2023-01-09 00:00:00,2513690460
2023-01-10 00:00:00,2499340110
2023-01-11 00:00:00,2499207061
2023-01-12 00:00:00,2537859932
2023-01-13 00:00:00,2555661675
2023-01-14 00:00:00,2657771391
2023-01-15 00:00:00,2538088381
2023-01-16 00:00:00,2554374034
2023-01-17 00:00:00,2568844895
2023-01-18 00:00:00,2596117177
2023-01-19 00:00:00,2552921388
2023-01-20 00:00:00,2677321741
2023-01-21 00:00:00,2760094539
2023-01-22 00:00:00,2760813695
2023-01-23 00:00:00,2689858087
2023-01-24 00:00:00,2690168227
2023-01-25 00:00:00,2673698503
2023-01-26 00:00:00,2722605248
2023-01-27 00:00:00,2724400329
2023-01-28 00:00:00,2733910696
2023-01-29 00:00:00,2724124944
2023-01-30 00:00:00,2779772003
2023-01-31 00:00:00,2715477770
2023-02-01 00:00:00,2733545793
2023-02-02 00:00:00,2820839400
2023-02-03 00:00:00,2809542590
2023-02-04 00:00:00,2857881728
2023-02-05 00:00:00,2858776825
2023-02-06 00:00:00,2836916396
2023-02-07 00:00:00,2833034189
2023-02-08 00:00:00,2898162902
2023-02-09 00:00:00,2872804713
2023-02-10 00:00:00,2833419205
2023-02-11 00:00:00,2825463685
2023-02-12 00:00:00,2835738547
2023-02-13 00:00:00,2816755152
2023-02-14 00:00:00,2793196850
2023-02-15 00:00:00,2834895205
2023-02-16 00:00:00,2950268352
2023-02-17 00:00:00,2913683136
2023-02-18 00:00:00,2972273344
2023-02-19 00:00:00,3000419710
2023-02-20 00:00:00,2982585241
2023-02-21 00:00:00,3017767310
2023-02-22 00:00:00,2967868588
2023-02-23 00:00:00,2964057554
2023-02-24 00:00:00,2979778248
2023-02-25 00:00:00,2929571255
2023-02-26 00:00:00,2926320415
2023-02-27 00:00:00,2968767322
2023-02-28 00:00:00,2960293074
2023-03-01 00:00:00,2958191551
2023-03-02 00:00:00,3029209440
2023-03-03 00:00:00,3000162829
2023-03-04 00:00:00,2836480836
2023-03-05 00:00:00,2827707661
2023-03-06 00:00:00,2840381896
2023-03-07 00:00:00,2833566094
2023-03-08 00:00:00,2834656875
2023-03-09 00:00:00,2766635161
2023-03-10 00:00:00,2639912275
2023-03-11 00:00:00,2515735462
2023-03-12 00:00:00,2285149496
2023-03-13 00:00:00,2492410467
2023-03-14 00:00:00,2524200268
2023-03-15 00:00:00,2540519856
2023-03-16 00:00:00,2480350678
2023-03-17 00:00:00,2503104236
2023-03-18 00:00:00,2635228171
2023-03-19 00:00:00,2643724305
2023-03-20 00:00:00,2633011796
2023-03-21 00:00:00,2615963246
2023-03-22 00:00:00,2662348414
2023-03-23 00:00:00,2751016241
2023-03-24 00:00:00,2756224467
2023-03-25 00:00:00,2682176409
2023-03-26 00:00:00,2681238271
2023-03-27 00:00:00,2697275237
2023-03-28 00:00:00,2665041184
2023-03-29 00:00:00,2728065954
2023-03-30 00:00:00,2833375596
2023-03-31 00:00:00,2779545527
2023-04-01 00:00:00,2792870569
2023-04-02 00:00:00,2794602184
2023-04-03 00:00:00,2756330994
2023-04-04 00:00:00,2812403155
2023-04-05 00:00:00,2846423885
2023-04-06 00:00:00,2800969506
2023-04-07 00:00:00,2799822131
2023-04-08 00:00:00,2843900809
2023-04-09 00:00:00,2845654212
2023-04-10 00:00:00,2829347421
2023-04-11 00:00:00,2877434552
2023-04-12 00:00:00,2841590150
2023-04-13 00:00:00,2960313705
2023-04-14 00:00:00,3107300316
2023-04-15 00:00:00,3101442738
2023-04-16 00:00:00,3097789621
2023-04-17 00:00:00,3069778046
2023-04-18 00:00:00,3065664860
2023-04-19 00:00:00,3108386634
2023-04-20 00:00:00,2959475706
2023-04-21 00:00:00,2977889443
2023-04-22 00:00:00,2894501096
2023-04-23 00:00:00,2900932935
2023-04-24 00:00:00,2896489595
2023-04-25 00:00:00,2852536018
2023-04-26 00:00:00,2889963243
2023-04-27 00:00:00,2952062369
2023-04-28 00:00:00,2909576799
